code,country,direction,district,measure,month,netto,quantity,region,value
8413608000,DE,ИМ,4,ШТ,07/2020,0,1,92000,"43,29"
8413200000,CN,ИМ,4,ШТ,07/2020,4840,660000,92000,"68171,43"
8412310009,FR,ЭК,4,ШТ,07/2020,0,10,92000,"172,51"
8413308008,LT,ЭК,4,ШТ,07/2020,0,45,92000,"5406,58"
4818101000,KZ,ЭК,4,1,07/2020,0,0,92000,"105343,71"
5309190000,BY,ИМ,4,М2,07/2020,0,0,92000,"11890,76"
4016930005,LV,ЭК,4,1,07/2020,0,0,92000,"45,02"
4016999708,CZ,ЭК,4,1,07/2020,0,0,92000,272
8708509909,PK,ИМ,4,1,07/2020,0,0,92000,"649,22"
8544429007,IT,ИМ,4,1,07/2020,0,0,92000,"649,93"
8708913509,AZ,ЭК,4,1,07/2020,68,0,92000,"631,65"
8707909001,LT,ЭК,4,ШТ,07/2020,7733,11,92000,"72034,09"
8536419000,CN,ИМ,4,1,07/2020,0,0,92000,"1288,81"
8536501907,MX,ИМ,4,1,07/2020,0,0,92000,"24561,95"
8471607000,CN,ИМ,4,ШТ,07/2020,99,6070,92000,"16995,92"
8481804000,DE,ИМ,4,1,07/2020,0,0,92000,"320,16"
7318157009,LT,ЭК,4,1,07/2020,0,0,92000,"439,82"
7318290009,DE,ЭК,4,1,07/2020,0,0,92000,"2,93"
7304518909,US,ИМ,4,1,07/2020,0,0,92000,"232,74"
3919108000,US,ИМ,4,1,07/2020,0,0,92000,"10022,18"
8708949909,AZ,ЭК,4,1,07/2020,0,0,92000,"1256,25"
3917330009,US,ЭК,4,1,07/2020,0,0,92000,"9,68"
8483502000,BE,ИМ,4,ШТ,07/2020,0,42,92000,"2225,72"
8527919900,PL,ЭК,4,ШТ,07/2020,0,1,92000,"338,81"
9001300000,US,ИМ,4,ШТ,07/2020,0,799,92000,"30824,28"
8477908000,CN,ИМ,4,1,07/2020,0,0,92000,"479359,96"
8483908100,FR,ИМ,4,1,07/2020,0,0,92000,"101,54"
8544300007,MK,ИМ,4,1,07/2020,0,0,92000,"74898,28"
8536419000,TR,ЭК,4,1,07/2020,31,0,92000,875
7007111009,SK,ЭК,4,1,07/2020,5331,0,92000,"33640,35"
7325100000,FR,ИМ,4,1,07/2020,7,0,92000,"432,21"
7320208108,AU,ИМ,4,1,07/2020,0,0,92000,"51,93"
4016995209,LT,ЭК,4,1,07/2020,0,0,92000,"16,4"
4010340000,CZ,ИМ,4,1,07/2020,15,0,92000,"114,05"
8708109009,LT,ЭК,4,1,07/2020,0,0,92000,"43,11"
8708803509,AO,ЭК,4,1,07/2020,0,0,92000,"278,24"
7318155100,US,ИМ,4,1,07/2020,0,0,92000,"156,05"
7315119000,US,ЭК,4,1,07/2020,0,0,92000,"1369,7"
5208290000,UZ,ИМ,4,М2,07/2020,0,198339,92000,"75924,66"
3926909709,TW,ИМ,4,1,07/2020,0,0,92000,"209,27"
4016930005,ID,ИМ,4,1,07/2020,0,0,92000,"66,3"
2106909200,JP,ИМ,4,1,07/2020,0,0,92000,"17774,4"
0809301000,UZ,ИМ,4,1,07/2020,27375,0,92000,"30285,03"
3917390008,US,ЭК,4,1,07/2020,0,0,92000,"1,97"
8526918000,KZ,ЭК,4,ШТ,07/2020,0,4,92000,"840,69"
8708913509,NL,ИМ,4,1,07/2020,0,0,92000,"11082,23"
8413910001,DE,ИМ,4,1,07/2020,0,0,92000,"24782,94"
7326909409,GB,ИМ,4,1,07/2020,0,0,92000,"12719,07"
8413506100,US,ЭК,4,ШТ,07/2020,0,1,92000,"480,08"
8413910008,KG,ЭК,4,1,07/2020,0,0,92000,"412,97"
8418402001,AZ,ЭК,4,ШТ,07/2020,335,5,92000,"1081,17"
8514201000,CN,ИМ,4,ШТ,07/2020,295,1,92000,"6411,34"
8515900000,CN,ИМ,4,1,07/2020,0,0,92000,"4708,48"
6303929000,TR,ИМ,4,М2,07/2020,36,0,92000,"1062,83"
6802210000,KG,ИМ,4,1,07/2020,57825,0,92000,61711
4009220009,US,ЭК,4,1,07/2020,0,0,92000,"488,97"
4011100009,HU,ЭК,4,ШТ,07/2020,0,2,92000,"45,89"
4419909000,CN,ЭК,4,1,07/2020,21580,0,92000,6640
2915907000,KZ,ЭК,4,1,07/2020,2000,0,92000,"23429,95"
3926400000,BY,ЭК,4,1,07/2020,0,0,92000,"18,71"
4011700000,US,ЭК,4,ШТ,07/2020,0,12,92000,"438,32"
2842100008,KZ,ЭК,4,1,07/2020,625,0,92000,"1550,46"
9503009909,UA,ЭК,4,ШТ,07/2020,0,3,92000,"5,27"
8708923509,JP,ИМ,4,1,07/2020,0,0,92000,"628,47"
9018499000,MN,ЭК,4,ШТ,07/2020,0,77500,92000,"4148,53"
8708939009,GB,ИМ,4,1,07/2020,0,0,92000,"4008,36"
8501402009,BY,ИМ,4,ШТ,07/2020,0,409,92000,"31303,1"
8708299009,TR,ЭК,4,1,07/2020,412,0,92000,"25894,94"
7419999000,MX,ИМ,4,1,07/2020,0,0,92000,"32,42"
7306502009,KZ,ЭК,4,1,07/2020,0,0,92000,"10,94"
7412200000,IT,ИМ,4,1,07/2020,0,0,92000,"2350,39"
4010310000,BR,ЭК,4,1,07/2020,0,0,92000,"39,69"
8716393009,BY,ИМ,4,ШТ,07/2020,1100,1,92000,"2241,7"
9032108900,US,ЭК,4,ШТ,07/2020,0,9,92000,"46,12"
9025198009,KZ,ЭК,4,ШТ,07/2020,41,53,92000,"2562,17"
8502118000,KZ,ЭК,4,ШТ,07/2020,0,30,92000,"9104,81"
8479899708,TM,ЭК,4,ШТ,07/2020,4483,46,92000,"45398,14"
8481807399,ES,ИМ,4,1,07/2020,442,0,92000,"41708,69"
8481805990,KG,ЭК,4,1,07/2020,0,0,92000,"55,34"
9033000000,DE,ИМ,4,1,08/2020,0,0,92000,"1951,61"
8708299009,RO,ЭК,4,1,08/2020,0,0,92000,"71522,6"
3814009000,NL,ИМ,4,1,08/2020,0,0,92000,"3178,48"
8479899708,MX,ИМ,4,ШТ,08/2020,0,408,92000,"4326,68"
8418108008,AZ,ЭК,4,ШТ,08/2020,0,1,92000,"408,43"
8414808000,CN,ИМ,4,ШТ,08/2020,1350,9,92000,"7810,43"
7320208108,US,ЭК,4,1,08/2020,0,0,92000,"226,53"
7318165000,ES,ИМ,4,1,08/2020,0,0,92000,"418,49"
6206400000,IT,ИМ,4,ШТ,08/2020,0,11,92000,"1766,61"
6110111000,CN,ИМ,4,ШТ,08/2020,0,46,92000,"6251,19"
7308909809,CN,ИМ,4,1,08/2020,1095,0,92000,"7302,72"
4002200000,HU,ЭК,4,1,08/2020,525960,0,92000,"533829,27"
4010320000,IN,ИМ,4,1,08/2020,0,0,92000,"19,53"
3924900009,CN,ИМ,4,1,08/2020,0,0,92000,"79484,18"
3903190009,LT,ЭК,4,1,08/2020,20000,0,92000,"17248,63"
3906909003,JP,ИМ,4,1,08/2020,200000,0,92000,"274480,6"
6202121000,MM,ИМ,4,ШТ,08/2020,0,4,92000,"780,17"
1806901100,KZ,ИМ,4,1,08/2020,0,0,92000,"535,93"
9029203109,KZ,ЭК,4,ШТ,08/2020,0,26,92000,"345,4"
8544300007,GB,ИМ,4,1,08/2020,0,0,92000,"1259,08"
8708939009,SK,ИМ,4,1,08/2020,23,0,92000,"484,27"
9026900000,TR,ИМ,4,1,08/2020,0,0,92000,"1026,78"
8537109900,ZA,ИМ,4,1,08/2020,0,0,92000,"591,8"
8539500009,KZ,ЭК,4,ШТ,08/2020,0,1213,92000,"545,14"
8501408009,BY,ИМ,4,ШТ,08/2020,222,17,92000,"3439,4"
8482990000,DE,ИМ,4,1,08/2020,0,0,92000,"6795,17"
8487909000,BY,ЭК,4,1,08/2020,0,0,92000,"40464,5"
7307291008,JP,ИМ,4,1,08/2020,0,0,92000,"1504,73"
8431100000,CN,ИМ,4,1,08/2020,0,0,92000,"4,13"
8480710000,CN,ИМ,4,1,08/2020,8663,0,92000,"85732,98"
8482500009,MY,ИМ,4,ШТ,08/2020,0,3084,92000,"11898,96"
7616991008,TR,ИМ,4,1,08/2020,0,0,92000,"196,75"
7318158100,CA,ИМ,4,1,08/2020,0,0,92000,"11,72"
7312106909,IN,ИМ,4,1,08/2020,409,0,92000,"3093,59"
6815990009,FR,ИМ,4,1,08/2020,30140,0,92000,"75574,84"
4010310000,DE,ИМ,4,1,08/2020,0,0,92000,"525,33"
8413703500,DE,ИМ,4,ШТ,08/2020,0,1508,92000,"13143,12"
7318159009,FR,ЭК,4,1,08/2020,0,0,92000,"173,87"
8409910008,HU,ИМ,4,1,08/2020,0,0,92000,"3488,89"
7616991008,AU,ИМ,4,1,08/2020,0,0,92000,"406,95"
3917229009,KZ,ЭК,4,1,08/2020,0,0,92000,"142,75"
3920202109,DE,ИМ,4,1,08/2020,0,0,92000,"27377,72"
3926909709,HU,ЭК,4,1,08/2020,0,0,92000,"4,79"
3917390008,CN,ИМ,4,1,08/2020,0,0,92000,"4190,66"
1905329900,AB,ЭК,4,1,08/2020,0,0,92000,"279,94"
3701100000,DE,ИМ,4,М2,08/2020,0,0,92000,"781,15"
1512199002,BY,ЭК,4,1,08/2020,0,0,92000,"92593,04"
8708999309,AT,ИМ,4,1,08/2020,0,0,92000,"278,11"
8481808199,VN,ЭК,4,1,08/2020,0,0,92000,"1097,54"
8539213009,TR,ИМ,4,ШТ,08/2020,0,16,92000,"14,1"
8536699008,CN,ИМ,4,1,08/2020,0,0,92000,"80167,99"
8708219009,US,ИМ,4,ШТ,08/2020,0,4,92000,"82,03"
9401610000,MD,ЭК,4,ШТ,08/2020,0,9,92000,"68,36"
8483109500,PL,ИМ,4,ШТ,08/2020,0,216,92000,"24065,24"
8302420000,UA,ЭК,4,1,08/2020,0,0,92000,"3305,66"
7306900009,JP,ИМ,4,1,08/2020,0,0,92000,"21,93"
8413302008,US,ИМ,4,1,08/2020,0,0,92000,"4800,17"
8428399009,PL,ИМ,4,ШТ,08/2020,0,34,92000,"14594,47"
8531809500,CN,ИМ,4,ШТ,08/2020,0,700,92000,"1215,67"
6302100001,CA,ЭК,4,1,08/2020,0,0,92000,"462,56"
8708805509,BR,ИМ,4,1,08/2020,0,0,92000,"51,93"
8708409901,IN,ИМ,4,1,08/2020,0,0,92000,"770097,46"
4012909000,KZ,ЭК,4,ШТ,08/2020,26,10,92000,"114,01"
4002200000,RS,ЭК,4,1,08/2020,835920,0,92000,"839458,01"
1806907000,BE,ИМ,4,1,08/2020,31,0,92000,"231,67"
8512309009,ES,ИМ,4,1,08/2020,0,0,92000,"3242,1"
3909509009,BE,ИМ,4,1,08/2020,19200,0,92000,"33721,29"
8511400008,SI,ИМ,4,ШТ,08/2020,0,27,92000,"3361,13"
8501510009,TW,ИМ,4,ШТ,08/2020,68,29,92000,"10200,8"
8537109900,TN,ИМ,4,1,08/2020,0,0,92000,"295,65"
8482109008,AU,ЭК,4,ШТ,08/2020,0,39,92000,"973,35"
8484100009,KR,ИМ,4,1,08/2020,0,0,92000,"29059,77"
8301600009,BY,ЭК,4,1,08/2020,0,0,92000,"134,1"
8433900000,DE,ИМ,4,1,08/2020,0,0,92000,"5387,75"
8310000000,CN,ИМ,4,1,08/2020,0,0,92000,"1803,63"
8414102500,KZ,ЭК,4,ШТ,08/2020,150,1,92000,"1957,1"
8414302005,KZ,ЭК,4,ШТ,08/2020,317,40,92000,"1890,59"
7318230009,IT,ИМ,4,1,08/2020,0,0,92000,"0,39"
7318159009,BY,ИМ,4,1,08/2020,0,0,92000,"182,23"
7415330000,KZ,ЭК,4,1,08/2020,0,0,92000,"60,34"
4818101000,AZ,ЭК,4,1,08/2020,0,0,92000,"53912,12"
3904220009,RO,ИМ,4,1,08/2020,41400,0,92000,"71221,32"
4804395100,ES,ИМ,4,1,08/2020,19475,0,92000,"33060,18"
4002200000,EC,ЭК,4,1,08/2020,49680,0,92000,"48371,43"
8708805509,DE,ИМ,4,1,08/2020,14250,0,92000,"103559,18"
8708409909,IN,ИМ,4,1,08/2020,0,0,92000,"1070,96"
9018491000,UA,ЭК,4,ШТ,08/2020,0,21100,92000,"8837,67"
8482109008,RO,ИМ,4,ШТ,08/2020,0,26,92000,"125,42"
8302300009,FR,ЭК,4,1,08/2020,0,0,92000,"209,13"
8481805990,MX,ИМ,4,1,08/2020,0,0,92000,"609,08"
7318169900,FR,ИМ,4,1,08/2020,0,0,92000,"134,33"
8205200000,CN,ИМ,4,1,08/2020,0,0,92000,"1393,35"
7616999008,US,ИМ,4,1,08/2020,0,0,92000,"7382,33"
7318155900,CZ,ИМ,4,1,08/2020,1,0,92000,"17,64"
7315119000,IT,ИМ,4,1,08/2020,0,0,92000,"5784,42"
7403110000,KZ,ИМ,4,1,08/2020,188838,0,92000,"998118,32"
6813200009,TM,ЭК,4,1,08/2020,11,0,92000,"814,27"
7608208907,KZ,ЭК,4,1,08/2020,0,0,92000,"5218,29"
8209008000,CN,ИМ,4,1,08/2020,0,0,92000,"25,11"
3926909707,BY,ИМ,4,1,08/2020,116,0,92000,"430,65"
3920300009,UA,ЭК,4,1,08/2020,363,0,92000,"952,12"
4901100000,UA,ЭК,4,1,08/2020,5,0,92000,"0,19"
3215190000,KZ,ИМ,4,1,08/2020,0,0,92000,"3090,63"
3208109000,BE,ИМ,4,1,08/2020,19000,0,92000,"40747,85"
9403601001,LT,ЭК,4,ШТ,08/2020,0,202,92000,"11239,05"
9506999000,CZ,ИМ,4,ШТ,08/2020,9682,9,92000,"76210,48"
8454309009,CN,ИМ,4,ШТ,08/2020,40111,1,92000,"276343,63"
8708949909,LR,ЭК,4,1,08/2020,0,0,92000,"64,74"
9021500000,IE,ИМ,4,ШТ,08/2020,0,4,92000,"2481,1"
8466103800,DE,ИМ,4,1,08/2020,0,0,92000,"1346,38"
8479899708,BY,ЭК,4,ШТ,08/2020,53,1,92000,"2407,86"
8432900000,CN,ИМ,4,1,08/2020,81000,0,92000,85500
2007993500,MN,ЭК,4,1,09/2020,0,0,92000,"1745,22"
2909430009,BE,ИМ,4,1,09/2020,43600,0,92000,"36405,66"
3909509009,GB,ИМ,4,1,09/2020,12,0,92000,"1125,5"
8483102909,BR,ЭК,4,ШТ,09/2020,0,4,92000,"1239,9"
8483102909,PL,ИМ,4,ШТ,09/2020,0,18,92000,"1225,55"
8412310009,KZ,ЭК,4,ШТ,09/2020,0,194,92000,"1242,8"
7318159009,BY,ЭК,4,1,09/2020,0,0,92000,"1697,54"
7325999009,CA,ИМ,4,1,09/2020,0,0,92000,"2799,62"
4818209100,EE,ЭК,4,1,09/2020,0,0,92000,"6801,48"
3926909709,MA,ИМ,4,1,09/2020,0,0,92000,"353,01"
3924900009,KZ,ЭК,4,1,09/2020,0,0,92000,"4110,26"
3402901008,FR,ИМ,4,1,09/2020,0,0,92000,"331,89"
6110209900,UZ,ИМ,4,ШТ,09/2020,0,1810,92000,"6945,63"
8708929109,KZ,ЭК,4,1,09/2020,0,0,92000,"990,08"
9032890000,BY,ЭК,4,ШТ,09/2020,0,23,92000,"1881,9"
9404901000,UA,ЭК,4,1,09/2020,0,0,92000,"741,46"
8708999309,DE,ИМ,4,1,09/2020,0,0,92000,"191203,16"
8544499509,UA,ЭК,4,1,09/2020,0,0,92000,182
8708999709,TR,ЭК,4,1,09/2020,0,0,92000,"11893,49"
8536501907,BY,ЭК,4,1,09/2020,0,0,92000,"1889,88"
9405409909,US,ИМ,4,1,09/2020,74,0,92000,"10480,54"
8414592000,MD,ЭК,4,ШТ,09/2020,0,7,92000,"206,17"
8301401100,CN,ИМ,4,1,09/2020,0,0,92000,"1799,69"
8302300009,UA,ЭК,4,1,09/2020,0,0,92000,"8103,94"
8482500009,KZ,ЭК,4,ШТ,09/2020,0,1497,92000,"13954,44"
4010320000,BY,ИМ,4,1,09/2020,0,0,92000,"0,89"
3921131000,CN,ИМ,4,1,09/2020,0,0,92000,"10946,2"
3915100000,KZ,ЭК,4,1,09/2020,40000,0,92000,532
0405101900,BY,ИМ,4,1,09/2020,100000,0,92000,"398388,21"
9005800000,DE,ЭК,4,ШТ,09/2020,27,90,92000,"4306,96"
8708809909,TH,ИМ,4,1,09/2020,0,0,92000,"203,82"
8708923509,CA,ИМ,4,1,09/2020,0,0,92000,"99,34"
8479899708,JP,ЭК,4,ШТ,09/2020,287,14,92000,41216
8428907900,US,ИМ,4,ШТ,09/2020,0,11,92000,"4674,78"
8467223000,KZ,ИМ,4,ШТ,09/2020,0,5,92000,"175,31"
7608208907,CN,ИМ,4,1,09/2020,0,0,92000,"683,32"
8301401100,BY,ИМ,4,1,09/2020,0,0,92000,"4,13"
6814100000,KZ,ИМ,4,1,09/2020,495,0,92000,"16293,95"
8481309908,JP,ИМ,4,1,09/2020,0,0,92000,"2908,95"
8536501109,EG,ИМ,4,1,09/2020,0,0,92000,"3495,14"
8517620009,CL,ЭК,4,ШТ,09/2020,0,2,92000,131
7318158900,BY,ИМ,4,1,09/2020,0,0,92000,"5274,868"
7304518109,US,ИМ,4,1,09/2020,0,0,92000,"67037,73"
7312109809,LT,ЭК,4,1,09/2020,0,0,92000,"14,49"
7304318009,BY,ЭК,4,1,09/2020,0,0,92000,"458,22"
3917400009,CH,ИМ,4,1,09/2020,0,0,92000,"224230,32"
4009420000,KZ,ЭК,4,1,09/2020,0,0,92000,"2516,04"
2909410000,UZ,ЭК,4,1,09/2020,18800,0,92000,17108
2503009000,NL,ЭК,4,1,09/2020,29000,0,92000,"1915,74"
1704906500,UA,ЭК,4,1,09/2020,0,0,92000,"1883,29"
2710192100,KG,ЭК,4,1,09/2020,188410,0,92000,"95205,27"
3917390001,PL,ИМ,4,1,09/2020,666,0,92000,"2930,96"
8526920008,DE,ИМ,4,ШТ,09/2020,0,3408,92000,"58973,18"
8538909909,LT,ЭК,4,1,09/2020,13,0,92000,"54,87"
8483200000,JP,ИМ,4,ШТ,09/2020,0,18,92000,"681,11"
8483908100,BR,ЭК,4,1,09/2020,0,0,92000,"87,02"
7326909807,BY,ЭК,4,1,09/2020,0,0,92000,"27735,63"
8413603100,KZ,ЭК,4,ШТ,09/2020,0,47,92000,"4346,13"
8479908000,BY,ЭК,4,1,09/2020,0,0,92000,"161,87"
8433510009,US,ИМ,4,ШТ,09/2020,19686,1,92000,198864
4901990000,DE,ИМ,4,1,09/2020,0,0,92000,"9135,12"
3506990000,KZ,ЭК,4,1,09/2020,0,0,92000,"17757,56"
3919108000,KZ,ЭК,4,1,09/2020,0,0,92000,"126,2"
3214900009,KZ,ЭК,4,1,09/2020,0,0,92000,"3713,04"
4012120000,KZ,ЭК,4,ШТ,09/2020,1936,28,92000,"3686,31"
3918101000,JP,ИМ,4,М2,09/2020,41,12,92000,"2162,2"
4011100009,KZ,ЭК,4,ШТ,09/2020,0,4011,92000,"173287,77"
2007993500,UA,ЭК,4,1,09/2020,0,0,92000,"3352,95"
9019200000,BY,ИМ,4,1,09/2020,500,0,92000,"80019,57"
9401610000,KZ,ЭК,4,ШТ,09/2020,0,71,92000,"11694,8"
8708949909,CF,ЭК,4,1,09/2020,0,0,92000,"111,92"
8708309909,BY,ИМ,4,1,09/2020,0,0,92000,"9593,98"
8708109009,IT,ИМ,4,1,09/2020,0,0,92000,"1265,24"
8536201008,SG,ИМ,4,1,09/2020,0,0,92000,"294,35"
8511400002,BY,ЭК,4,ШТ,09/2020,4,1,92000,"496,04"
7318169900,MD,ЭК,4,1,09/2020,0,0,92000,"359,31"
7318163009,TW,ИМ,4,1,09/2020,0,0,92000,"32,25"
6812999009,CN,ИМ,4,1,09/2020,0,0,92000,"259,25"
6814900000,DE,ИМ,4,1,09/2020,0,0,92000,"390,97"
8208100000,CN,ИМ,4,1,09/2020,150,0,92000,"10874,2"
8310000000,CN,ИМ,4,1,09/2020,0,0,92000,"568,86"
3004320009,KG,ЭК,4,1,09/2020,0,0,92000,"2151,57"
2710192500,GB,ЭК,4,1,09/2020,11383443,0,92000,"3041018,84"
1902309000,KZ,ИМ,4,1,09/2020,17944,0,92000,"8349,3"
9403890000,ID,ИМ,4,1,09/2020,0,0,92000,"628,81"
8540890000,DE,ИМ,4,ШТ,09/2020,0,1,92000,"499,46"
8537101000,CN,ИМ,4,1,09/2020,0,0,92000,"13111,02"
8708919909,BY,ЭК,4,1,09/2020,0,0,92000,"20,89"
9028200000,MN,ЭК,4,ШТ,09/2020,0,4066,92000,"19595,15"
9403500001,LV,ЭК,4,ШТ,09/2020,0,31,92000,"1868,81"
8483908909,GE,ЭК,4,1,09/2020,0,0,92000,"3877,63"
8512400009,MX,ИМ,4,ШТ,09/2020,0,433,92000,"17311,07"
8415200009,FR,ИМ,4,ШТ,09/2020,0,1,92000,"269,19"
9616109000,PL,ИМ,4,1,10/2020,0,0,92000,"1217,39"
1006309400,KZ,ИМ,4,1,10/2020,1000,0,92000,"577,57"
8479899708,BY,ИМ,4,ШТ,10/2020,0,11,92000,"14647,13"
8482500009,LT,ИМ,4,ШТ,10/2020,0,1,92000,"38,6"
8413308008,AU,ЭК,4,ШТ,10/2020,0,2,92000,"155,73"
8421392009,US,ЭК,4,ШТ,10/2020,0,2,92000,1200
8301200009,TR,ИМ,4,1,10/2020,0,0,92000,"36252,09"
8516802002,CN,ИМ,4,ШТ,10/2020,8976,40824,92000,"87486,85"
8511500008,CN,ИМ,4,ШТ,10/2020,0,162,92000,"4655,81"
7216321100,KZ,ЭК,4,1,10/2020,8960,0,92000,"5283,41"
6910900000,KZ,ЭК,4,ШТ,10/2020,0,3,92000,"111,5"
4011100009,SI,ЭК,4,ШТ,10/2020,0,4,92000,"130,68"
4810130009,DE,ИМ,4,1,10/2020,61558,0,92000,"85641,53"
3901109000,UA,ЭК,4,1,10/2020,1120000,0,92000,"1117257,54"
4011201000,KZ,ЭК,4,ШТ,10/2020,24717,2138,92000,"70614,52"
4013100001,TJ,ЭК,4,ШТ,10/2020,0,7006,92000,"16503,88"
4002199000,AM,ЭК,4,1,10/2020,10080,0,92000,"10735,19"
4411139000,KG,ЭК,4,М2,10/2020,0,0,92000,"109318,32"
2915907000,UZ,ЭК,4,1,10/2020,1247,0,92000,"14060,31"
2936240000,GB,ИМ,4,1,10/2020,3000,0,92000,"29923,76"
1905320500,MD,ЭК,4,1,10/2020,0,0,92000,"1735,07"
8533409000,KZ,ЭК,4,1,10/2020,0,0,92000,"12,79"
9405104004,ES,ЭК,4,1,10/2020,0,0,92000,"1422,65"
8708505509,US,ИМ,4,1,10/2020,0,0,92000,"1812,51"
8704229108,VN,ЭК,4,ШТ,10/2020,446875,55,92000,1808600
8511900009,CZ,ИМ,4,1,10/2020,0,0,92000,"7695,61"
8527212009,US,ИМ,4,ШТ,10/2020,0,1,92000,"216,97"
8544300007,BR,ИМ,4,1,10/2020,0,0,92000,"370,74"
8708943509,MX,ИМ,4,1,10/2020,0,0,92000,"52072,49"
8708999709,US,ЭК,4,1,10/2020,0,0,92000,"2604,86"
0602901000,HU,ИМ,4,1,10/2020,19425,0,92000,"40320,51"
7318159009,MX,ЭК,4,1,10/2020,0,0,92000,"1295,5"
8409990009,SN,ЭК,4,1,10/2020,0,0,92000,"241,2"
8209008000,ES,ИМ,4,1,10/2020,0,0,92000,"1496,08"
8412310009,VN,ЭК,4,ШТ,10/2020,0,4,92000,"14,74"
8482109008,UA,ИМ,4,ШТ,10/2020,0,13,92000,"496,34"
7318240009,PL,ИМ,4,1,10/2020,0,0,92000,"1,5"
6813200009,KZ,ЭК,4,1,10/2020,0,0,92000,"871,26"
7304591000,BY,ИМ,4,1,10/2020,498451,0,92000,"324920,94"
4821101000,GB,ИМ,4,1,10/2020,0,0,92000,"37,49"
7307291008,ID,ЭК,4,1,10/2020,0,0,92000,"1,56"
7307210009,JP,ИМ,4,1,10/2020,34,0,92000,"6800,73"
7312104909,DE,ИМ,4,1,10/2020,0,0,92000,"54,52"
7304518909,US,ЭК,4,1,10/2020,0,0,92000,"164,78"
7318190009,GB,ИМ,4,1,10/2020,0,0,92000,"673,72"
7318161000,CN,ИМ,4,1,10/2020,0,0,92000,"80,8"
8414302005,DE,ИМ,4,ШТ,10/2020,0,1,92000,"1121,22"
8409990009,GE,ЭК,4,1,10/2020,0,0,92000,"39844,4"
3921906000,UA,ЭК,4,1,10/2020,0,0,92000,"1416,51"
4011100009,UA,ЭК,4,ШТ,10/2020,0,1189,92000,"33427,59"
1704906500,NNN,ЭК,4,1,10/2020,0,0,92000,"181,71"
3214101009,TR,ИМ,4,1,10/2020,0,0,92000,"682,37"
8708803509,MX,ИМ,4,1,10/2020,0,0,92000,12050
9405401008,IT,ИМ,4,1,10/2020,0,0,92000,"75024,91"
4011100003,KZ,ЭК,4,ШТ,10/2020,296150,34057,92000,"743091,77"
3913900000,PL,ИМ,4,1,10/2020,0,0,92000,"735,25"
8708299009,CN,ИМ,4,1,10/2020,0,0,92000,"266832,06"
8708299009,PT,ИМ,4,1,10/2020,0,0,92000,"166,36"
8413708100,CN,ИМ,4,ШТ,10/2020,59,1,92000,"4113,05"
8483303209,BE,ИМ,4,ШТ,10/2020,0,14,92000,"507,85"
8483402100,JP,ИМ,4,ШТ,10/2020,12481,3,92000,"805325,93"
8431430000,TM,ЭК,4,1,10/2020,3580,0,92000,"74042,18"
8483109500,DE,ИМ,4,ШТ,10/2020,0,4,92000,"8263,32"
8412298109,DE,ИМ,4,ШТ,10/2020,0,3,92000,"1819,73"
8414802200,GB,ИМ,4,ШТ,10/2020,0,11,92000,"5715,95"
8483508000,CN,ИМ,4,ШТ,10/2020,0,21663,92000,"43987,67"
8482200009,IT,ИМ,4,ШТ,10/2020,0,11,92000,"328,79"
8414801100,UA,ЭК,4,ШТ,10/2020,0,50,92000,"6650,33"
8436801009,BY,ИМ,4,ШТ,10/2020,27650,5,92000,"102843,98"
7615101000,BY,ЭК,4,1,10/2020,0,0,92000,"14274,04"
7415290000,LT,ЭК,4,1,10/2020,0,0,92000,"1,75"
8536699008,EE,ИМ,4,1,10/2020,0,0,92000,"1203,46"
8481806900,KZ,ЭК,4,1,10/2020,7,0,92000,"313,91"
5401101400,KZ,ЭК,4,1,10/2020,0,0,92000,"485,5"
4010360000,GB,ИМ,4,1,10/2020,0,0,92000,"40,77"
4821101000,AZ,ЭК,4,1,10/2020,0,0,92000,"277,77"
4416000000,KZ,ЭК,4,1,10/2020,0,0,92000,"3,14"
3917330009,US,ИМ,4,1,10/2020,0,0,92000,"85,16"
6104440000,BY,ЭК,4,ШТ,10/2020,0,187,92000,"3763,22"
4002390000,RS,ЭК,4,1,10/2020,213840,0,92000,"433460,67"
3402209000,PL,ЭК,4,1,10/2020,0,0,92000,"193,73"
3907201100,BY,ЭК,4,1,10/2020,65500,0,92000,"54220,43"
4002390000,BY,ЭК,4,1,10/2020,139860,0,92000,"290223,93"
4011209000,PL,ЭК,4,ШТ,10/2020,0,654,92000,"81035,05"
1207999600,BY,ЭК,4,1,10/2020,0,0,92000,"9,98"
3208901909,DE,ИМ,4,1,10/2020,0,0,92000,"2134,86"
8512309009,IT,ИМ,4,1,10/2020,0,0,92000,"13297,1"
8414592000,US,ИМ,4,ШТ,10/2020,0,433,92000,"41620,45"
8413302008,CF,ЭК,4,1,10/2020,0,0,92000,"5206,19"
8208900000,CA,ИМ,4,1,10/2020,0,0,92000,"89,81"
8412212009,KZ,ЭК,4,ШТ,10/2020,0,73,92000,"14964,52"
6305339000,AM,ЭК,4,1,10/2020,19500,0,92000,"40287,4796"
8205400000,DE,ИМ,4,1,10/2020,0,0,92000,"4102,84"
7307910000,JP,ИМ,4,1,10/2020,0,0,92000,"547,24"
4008219000,BE,ИМ,4,1,10/2020,0,0,92000,"3240,35"
4009310000,GB,ИМ,4,1,10/2020,0,0,92000,"32,62"
4818209100,KZ,ЭК,4,1,10/2020,0,0,92000,"137863,57"
